logL_restricted_M1,logL_restricted_M2,logL_unrestricted_M1,logL_unrestricted_M2,uhat_restricted_M1,uhat_restricted_M2,uhat_unrestricted_M1,uhat_unrestricted_M2
1582.6809630445928,1726.2113556614538,1616.3098089445152,1726.2113556614538,0.0011820734389760487,-0.03203552086989414,-0.018148681516077333,-0.03203552086989414
1582.8896833254503,1726.856427924783,1616.183183499454,1726.856427924783,-0.0019704421496168564,-0.03503065207068312,-0.019047232238774504,-0.03503065207068312
1583.7830067930115,1724.7100437812505,1616.9109022155735,1724.7100437812505,0.00011406112266348217,-0.04020541988340498,-0.016468001496124894,-0.04020541988340498
1586.461423476415,1726.3984066039052,1619.8513371301042,1726.3984066039052,0.010376176439356614,-0.02953469932848951,-0.004959132498389529,-0.02953469932848951
1587.3936826447666,1728.0830624425294,1621.5174354406836,1728.0830624425294,0.004271965275095678,-0.03698287905620168,-0.012643339609742253,-0.03698287905620168
1587.4023822140432,1727.2467499752154,1621.613243254744,1727.2467499752154,-0.0014272046004904677,-0.020799661894285615,-0.010817132642809882,-0.020799661894285615
1588.2843820267503,1727.9967428735574,1622.0916813484762,1727.9967428735574,-0.0040399224210554766,-0.018140053114839683,-0.010518580291943531,-0.018140053114839683
1588.5880775656642,1727.7534365893077,1622.1199921771695,1727.7534365893077,-0.018715989872280146,-0.044559725175829845,-0.029225598111240297,-0.044559725175829845
1588.6848654571047,1726.7034931101655,1622.0344659356076,1726.7034931101655,-0.019198668431621976,-0.051651487938667806,-0.03058962431214722,-0.051651487938667806
1588.6893507639575,1727.59484603376,1622.3085709417276,1727.59484603376,-0.01675901089000168,-0.043700329742074384,-0.0252033414563448,-0.043700329742074384
1589.0906884369483,1725.1325625188417,1622.4403183476304,1725.1325625188417,-0.01605441571668724,-0.05194653342079092,-0.02542222464978558,-0.05194653342079092
1591.0078466271398,1728.4003911388263,1623.9892799217696,1728.4003911388263,-0.010344371054907375,-0.03534660577434501,-0.017800991835918045,-0.03534660577434501
1590.9327277734465,1726.3258574959048,1623.922231788747,1726.3258574959048,-0.016435019196000288,-0.04786947321931345,-0.025123215772456055,-0.04786947321931345
1591.4252123874348,1726.6898184033735,1624.8983235285393,1726.6898184033735,-0.023471762698284854,-0.05725798494570289,-0.033089658813670535,-0.05725798494570289
1591.592024639839,1726.008735687516,1624.815095435845,1726.008735687516,-0.0163531711265541,-0.05011979472104944,-0.02501115682982799,-0.05011979472104944
1591.7400137853353,1726.8557017680037,1624.7053085222378,1726.8557017680037,-0.019573642810565423,-0.03983472830093859,-0.026080019963002285,-0.03983472830093859
1591.6638535123955,1725.9007376392165,1624.5936784135029,1725.9007376392165,-0.006766465517415755,-0.023890453931918465,-0.012174312073370962,-0.023890453931918465
1593.3378607078023,1725.7945491898843,1627.747732593882,1725.7945491898843,0.0010727687036132597,-0.021887933960165196,-0.005620238703483008,-0.021887933960165196
1595.267529911926,1729.9106743859732,1631.4368691033426,1729.9106743859732,0.005075273338746827,-0.011255975088535042,-0.0020338893351295947,-0.011255975088535042
1596.5752523907622,1729.803413254759,1632.249853418906,1729.803413254759,-0.007960053196916003,-0.01670086094127532,-0.012799524549753617,-0.01670086094127532
1598.6322762396892,1731.4209060936037,1633.416836582419,1731.4209060936037,-0.010190915627843519,-0.019419569913456947,-0.016224759569064048,-0.019419569913456947
1600.3943845759827,1732.8479232143018,1634.17789803203,1732.8479232143018,-0.0185438781001484,-0.030455873751181084,-0.02559821235991135,-0.030455873751181084
1603.9280218690287,1738.5980011349056,1636.454344942556,1738.5980011349056,-0.015401935644566945,-0.007102581947009856,-0.017340697783908593,-0.007102581947009856
1605.4577417616508,1745.6907445592462,1637.5442128845136,1745.6907445592462,-0.018383268824429436,-0.025533310006208065,-0.021288388465902218,-0.025533310006208065
1606.1720509946792,1740.146275026857,1639.2113766502162,1740.146275026857,-0.018201484740933097,-0.02069919094738859,-0.02242171181807088,-0.02069919094738859
1614.5745914019349,1746.2872448708163,1647.2652960072996,1746.2872448708163,-0.02214177927442053,-0.040827982732621226,-0.0293975785036871,-0.040827982732621226
1616.9721237896906,1750.9870387098883,1650.1482681134873,1750.9870387098883,-0.018717053476413177,-0.021161917644541006,-0.024086824059551058,-0.021161917644541006
1616.8112761552302,1750.2294817234645,1650.0328309638417,1750.2294817234645,-0.021209918214024633,-0.04211275710423168,-0.027793736012097295,-0.04211275710423168
1617.5441830918305,1755.7371182381644,1650.4699602913379,1756.0497375160483,-0.02203902105381951,-0.04201379886433454,-0.030658063800739016,-0.031239470298000782
1617.3240434698928,1753.0690594030373,1650.1514598802669,1753.8147640970853,-0.02829828715672278,-0.0506111536598306,-0.03662744887461201,-0.042318578486968406
1622.1319994948465,1762.0227622132752,1656.732620211958,1762.6314295189009,-0.024228449393978835,-0.0371895241400475,-0.03089911861922713,-0.03036348977719161
1625.0593418901117,1771.567319345404,1660.7580836973916,1771.9802515079082,-0.007353652949671385,-0.028398069186156505,-0.013642832492825815,-0.020775127513160463
1632.3670657871717,1766.6691062931106,1667.3935034601072,1766.9416948300527,0.0011665501901649833,0.0023406442306663777,-0.002736583254952959,0.0012380127573079491
1645.9214864927958,1782.4819471852988,1681.8672509445064,1783.582790812543,-0.006263995019820001,-0.025906738039098265,-0.010675712473957245,-0.018577004941080943
1647.9326583397556,1785.3060600517674,1684.7432666483423,1786.4184110322162,-0.014943456151623735,-0.01247674221257089,-0.021429850754838945,-0.01523501046036202
1648.2983066371403,1789.1880561649134,1685.9098093958344,1790.5002659780325,-0.0149950424391605,-0.029132481544477784,-0.021991404299832377,-0.02100508509883703
1648.369473651854,1787.5543037238124,1687.2351757002984,1788.3897712369758,-0.017211103502578595,-0.016100939232901013,-0.02423712744123372,-0.020370044306742052
1654.788400460946,1790.712100091009,1692.284843075905,1791.70434848987,-0.01130686873603004,-0.023587548443599005,-0.017808592041229865,-0.015438448064504229
1658.56161277737,1793.9125054097217,1695.7524410141154,1794.6528673972102,-0.007211124333601049,-0.016315661177585206,-0.015504144766099646,-0.019903091000256445
1660.0431440838288,1795.5573435191432,1697.2663978580729,1796.3748317426794,-0.014600298321150618,-0.017593018816831396,-0.020051026979044956,-0.013661415682718392
1660.2044392431794,1797.71186851003,1697.5422315876451,1798.201383176555,-0.020754064549098672,-0.015843501358024703,-0.024577919570775607,-0.020590828045899734
1660.0176903118627,1795.5872467450472,1697.2603142096664,1795.9083453756011,-0.027241037750115993,-0.0293250533394529,-0.0319760393508329,-0.025489202769197306
1660.6955949367311,1797.1807253440493,1698.3489838381327,1797.6162741833105,-0.02674289951767328,-0.024288397676405005,-0.03259593401891736,-0.029214187147928783
1660.4700758087076,1797.0415749461235,1698.0502844909863,1797.2255323355946,-0.02670201118072235,-0.02502616237873223,-0.030878923264150197,-0.02296636328859769
1660.1815719563165,1797.240483578719,1697.7169566535026,1797.6493041350082,-0.029608580374860693,-0.023791006259977543,-0.03310162782402818,-0.029829134050169515
1659.982026425497,1796.512231652924,1697.3898381066365,1796.6876344364146,-0.03027258686894463,-0.02596312471680129,-0.033527898053391375,-0.025375986617579116
1660.3343487098534,1796.9572469114014,1697.5700640272237,1796.9572469114014,-0.024103654237999095,-0.015489437192401923,-0.026850989065920934,-0.015489437192401923
1660.1581455805688,1798.1778618439866,1697.4233444676847,1798.74544982706,-0.022605875512503815,-0.01412537684042281,-0.023955558247268863,-0.013856629985829372
1659.9291597833753,1796.8540554169415,1697.1965820197609,1797.3527102849534,-0.02833889820683666,-0.02011997319389458,-0.02999657228928559,-0.02826487320624871
1661.5077453176223,1800.2826536686155,1699.0557167788602,1800.558624343215,-0.026344510810417887,-0.02435487068754938,-0.029700824956498548,-0.02385827034956378
1661.6183731141698,1800.2719835879104,1699.4439266637087,1800.2719835879104,-0.020318588167066665,-0.002903536834248932,-0.022394086510377765,-0.002903536834248932
1664.1169371611168,1799.7685507682038,1701.9653462756705,1799.7685507682038,-0.03367173217953301,-0.03059465349966839,-0.03513376442464295,-0.03059465349966839
1667.2086259968805,1803.4140778251135,1705.6968259602088,1803.4140778251135,-0.005463580228379783,0.014592072964711988,-0.006320703238542209,0.014592072964711988
1667.8548478121893,1803.8648531297024,1706.7783573880436,1803.8648531297024,-0.018706983867209814,-0.03541987498296706,-0.018846342640666206,-0.03541987498296706
1668.1059479928813,1805.1913839381054,1707.348935097551,1805.1913839381054,-0.012344466454468517,0.026629327145545112,-0.012848395800188261,0.026629327145545112
1668.1130455816487,1804.195137906515,1707.526650268047,1804.195137906515,-0.011281476695520709,-0.04976784587890748,-0.013604355381696296,-0.04976784587890748
1669.2699613320221,1804.523632531569,1709.155403817583,1804.523632531569,-0.009530606312004863,0.0274423657912628,-0.016366491694045568,0.0274423657912628
1671.3359619244634,1804.3986649219323,1711.9792307107837,1804.3986649219323,-0.012895602479725099,-0.06514779443903151,-0.019408977776724394,-0.06514779443903151
1673.103588744163,1805.5635495930114,1714.2612028173967,1805.5635495930114,0.009827674468407821,0.06335468049980442,0.0021910665525682396,0.06335468049980442
1673.2096023225556,1803.1501630089292,1714.8877163616205,1805.6446523765756,0.03625077834950652,-0.07968420584676128,0.005945681126605817,-0.04507264925844545
1673.6499718647442,1801.690151745287,1715.767082838346,1805.5674065677144,0.02680252686405815,0.08305554441271745,-0.0014960180982805937,0.03631326650696032
1676.2983207981567,1802.8152092088299,1718.781310766848,1806.7282465877106,0.01732594289816447,-0.04268569064309258,0.00615062248555218,-0.041883417557572855
1678.1168953862875,1785.7758758649745,1720.4057161595872,1786.669810803526,-0.0030563968182857337,-0.001085916499443229,-0.021858574204736136,0.002561531021870067
