logL_restricted_M1,logL_restricted_M2,logL_unrestricted_M1,logL_unrestricted_M2,uhat_restricted_M1,uhat_restricted_M2,uhat_unrestricted_M1,uhat_unrestricted_M2
746.4141886058768,714.8505034749069,748.6644744356747,734.7447710448005,0.09839272571264454,0.1629236543474022,0.09144853250745685,0.08923089555947517
746.347400596683,714.1031596404258,748.6103590831121,735.5906230529042,0.12863635723053443,0.10567123750043805,0.13032522654026635,0.1300874295614669
745.9316334675991,712.3386344475102,748.1791598078228,734.6766091996487,0.1688294593266055,0.09290601617441041,0.17703008298109102,0.17938313735528322
746.6629534243242,714.09892373152,748.9496360263253,735.3950200192747,0.01964966267290938,0.033992221477422646,0.01724783468003742,0.015658256220272726
746.86054348521,713.3601252666458,749.2337040210754,735.5585732488529,0.017215147390722375,0.025604600518450482,0.015895345571033077,0.014963654903232815
746.9518066895168,715.034458002553,749.3555211809052,735.7428132543537,-0.04748779225664668,-0.08167351799262512,-0.042037608143572186,-0.039402235073598746
746.728483601064,714.2344613452598,749.1928264723578,735.6572645709077,0.1293036806531869,0.14704410351590091,0.1265026712425163,0.12547452729014807
746.874777624669,713.1229907290061,749.3491057493812,735.5217578693591,0.11968023467712666,0.1808147674456997,0.11375805354359,0.11221506324118113
747.0336743208732,714.6574786139649,749.4677479163456,735.8132903166196,0.054017178953369605,0.03085213615677951,0.05552161247441937,0.05509642010694549
746.4619568036115,712.4359050238925,748.895679751827,738.7195581591452,0.1948116793290334,0.10275831102999966,0.20138217946772377,0.20636907054224007
746.5734983170505,710.6339940864286,749.0395728760136,737.3136175126765,-0.00271024471773669,0.007223246714557874,-0.00392661380779874,-0.005066343466886281
750.7321224237967,713.3833309898712,753.4575121451753,739.6361505944069,-0.03888553794760632,-0.029310272794001335,-0.04049739375421316,-0.04166520606403701
751.2377987519121,712.6908536732255,754.1508678785568,739.6244029976865,-0.07355283172751546,-0.0983362712018998,-0.06955801152082153,-0.06637631703202995
751.9542992800912,720.5765809533111,754.8044780342916,741.337850444916,0.06047130356065392,0.08098041280835844,0.056775581721746494,0.05420396124435989
751.8715408731994,720.4544609157101,754.7927550702848,745.5126196059889,0.07265838087532783,0.13255003152223566,0.06430601376147002,0.05878999109057226
754.2122204918901,722.4395357076511,756.9922864126004,745.8572571702446,0.05963289437480335,0.047091245653367864,0.06109506424490098,0.06212874679059244
758.2261502855943,724.5587451203081,760.8320684825039,747.0601211271037,0.15117107511616204,0.07606241264307378,0.15974933651175088,0.16776165514912034
761.3031149217645,725.8100712423043,763.8482503987152,750.9520543839114,-0.023230501356996974,0.0031213320083161022,-0.02748952910190461,-0.03243366958002003
761.5679069866743,728.4442291661268,764.2198535948469,749.8257157674841,-0.08289358005313412,-0.0614266846081275,-0.08750400400458723,-0.09236068707684453
762.1716497554462,730.149559652471,764.9809349314413,753.8218710556711,-0.08539436149473777,-0.09055512387811326,-0.08414469235354038,-0.08295402604616608
762.5753219711312,740.3159103899692,765.3726862113365,756.333185413878,0.021619152512078743,0.04864793082310115,0.014523356244616856,0.007919359329927822
765.0836963458721,737.2997483339632,767.6887773268548,756.5607461779827,-0.010969629471115572,0.05817724651962308,-0.02450071668485504,-0.038434912418984446
769.8395932172166,740.6100396429745,772.2314923084978,759.2250274892467,0.13584419781785537,0.1306931798086115,0.13676002963244172,0.13784560219265085
771.877799529266,740.3430034140679,774.0267785351296,762.5621012334846,0.16635169661921223,0.0713599337220181,0.18354296983855467,0.20806382583160143
771.7966684652899,743.4577837329764,773.9500336531019,762.4381275952018,-0.07063563820366306,-0.04032637997838506,-0.07880231471084727,-0.09138017315412306
772.85940719581,742.1978097371926,775.2112344385532,762.4566537231672,-0.08687782834212858,-0.07734152527437921,-0.09022379425437968,-0.09478131145049495
774.3566606162303,741.5665640620675,776.7310338108275,764.478947273128,-0.0912186403525205,-0.1061523277470755,-0.08458496552594025,-0.07658609133010064
774.5704111065501,743.2532772562772,777.0155092330874,764.8109974685376,0.030776173906227583,0.05293568392164083,0.023220570447145275,0.013204749516579461
775.0783179810663,744.5806752324963,777.6035716805106,764.0749616631564,0.05235601695343825,0.08511956749637584,0.040786210501640274,0.025577935278090713
775.9630041571362,744.0820741126699,778.453452920746,769.4252545364055,0.13001502079617425,0.10437867337603457,0.13772859702757181,0.14682908122179583
775.8540060349865,746.7064223307646,778.3229500290946,767.971932634357,0.11240898511710012,0.07371144980924527,0.12945255501622746,0.14997775453140783
779.5769696490831,746.9770097105577,782.0081845080438,768.9960884712863,0.01755999970415118,0.02580643064347754,0.013031100177739313,0.0067613916836206656
781.8697265723615,750.2845255963236,784.3709016013067,771.2610286663988,-0.07672581411529306,-0.07280285311879808,-0.07865095846500626,-0.08155724005020293
781.5655690068245,748.9654556238804,784.103070934065,771.617226767117,-0.13154033323987155,-0.13534856420695363,-0.12950614827707563,-0.1264967831509507
781.6532716815896,750.058998294908,784.2074624182517,770.8244300064218,-0.02724083261798449,-0.005442594514398991,-0.03728504423591292,-0.05160080969735503
781.8821924705157,751.4245195414408,784.5135529227645,780.7331464309258,0.035328904087340685,0.08467531371991655,0.015454662668540425,-0.008106517954814763
781.8347657302149,742.0350686698579,784.5017482450025,772.0758999069226,0.05258468095099758,0.04390436116263352,0.05567419002455912,0.05940537291496106
790.588493813116,766.6019854137708,793.3576894339915,786.5222943205954,0.053213348049754194,0.020904350833591323,0.06987513319901267,0.08966722047029485
790.6093913594357,756.4387511618938,793.428258522905,782.3082684694815,-0.0029199047353020147,0.011808244847053118,-0.009377331671283295,-0.017241235354164886
