logL_restricted_M1,logL_restricted_M2,logL_unrestricted_M1,logL_unrestricted_M2,uhat_restricted_M1,uhat_restricted_M2,uhat_unrestricted_M1,uhat_unrestricted_M2
687.7990635530184,654.2667250127471,689.5569052505332,674.9030713152566,-0.03874296938186418,-0.06409792142498816,-0.03817012590940547,-0.040589461224387335
687.722840054222,653.7366121633037,689.4744613280457,675.73613888633,0.13215771564287468,0.054373798529134376,0.1332921674360845,0.13073325696612148
687.6829076880408,652.2876381994308,689.4493783770745,675.3205792804747,0.06144287119631835,0.06134089792946362,0.061446762940359334,0.06141353249533754
688.0683656815886,653.6923112814468,689.8597856317815,675.6323745099064,-0.14761346618417467,-0.13235371144588015,-0.14840347016053373,-0.14869443128517368
688.2083182114004,653.0354066573905,690.0398182539914,675.8335484466376,-0.06654358646662412,-0.10060869498748382,-0.06370209959399521,-0.06170600206689958
687.7964399564241,654.0911445001616,689.6362887591367,675.3966244025268,0.190160004272311,0.22051565319486777,0.18802233352835857,0.1867251198559341
687.5647492435867,653.4295605318766,689.4396272927593,675.282132416872,0.13300784654481088,0.2089236502722276,0.1307756131459914,0.13157665141951913
687.8173896225574,652.5454357681374,689.6714680106726,675.3524963883576,-0.08303360266962426,-0.09662663208031574,-0.08325204080006368,-0.08357630486286194
687.2841035991393,653.431270273096,689.122782899061,675.1079718283273,0.22098688218493842,0.12066967674902251,0.22001390612656296,0.21392332417790794
687.2768866358854,651.6713299323002,689.1539303380848,678.6831463897081,0.030315660411299055,0.032328553057892506,0.0302926713369143,0.03024384521379897
687.2834518891603,650.4239423253825,689.1927775981553,676.9319566004172,-0.08419140140535654,-0.08035002292075966,-0.0842000280786328,-0.08424971857901387
691.2504947811442,652.4922588517688,693.4116839108649,679.261245181787,-0.09345857820774975,-0.14013373107679428,-0.09184729083920513,-0.09071202229212538
691.6197531661904,651.9887852947602,693.943652323105,679.0097258418074,0.11330061776997971,0.15470406151807303,0.11284242874131742,0.11286390813584202
692.1583451467043,659.0161018993463,694.4192305087638,680.2924893165557,0.11985400970253066,0.20369442896183898,0.12087316196052475,0.123049318113293
692.1477341519981,659.8779431783988,694.4620695258166,684.0513695360338,0.026224285296962586,0.004850930923085528,0.025461050374948183,0.02432573087978529
693.6710648016206,660.6811105822186,695.8845525085032,684.0935376472848,0.23129751141707078,0.13535794542569768,0.22842520906358005,0.22378365414359092
697.7118037565846,663.0580579719516,699.8176739875629,685.2847566154703,0.0902898229174601,0.09932151954403778,0.09015451823510678,0.09003718357083024
700.7021452481824,664.6930524893132,702.7687935610096,689.0927316272025,-0.016254004231849757,-0.010053922144228622,-0.01624238354751314,-0.016196088647323137
700.7975473128054,666.967302717768,702.9713390292301,687.6681829256424,-0.13687913790270384,-0.17685978347424047,-0.13668937137481457,-0.13705014438855656
701.4847059591102,669.9031220720211,703.8009443192838,691.1076358319287,0.08366826529712783,0.10687846429348546,0.08429373204135077,0.08534851480695949
701.8591333913844,679.2846348341379,704.1551744015289,693.1808400528994,0.08349314418857143,0.15076071329182916,0.08700337284655868,0.09246535122502664
704.238147178934,677.5411392551844,706.3707862425734,694.1948710079221,0.0015506648275943162,-0.0073580391073591045,0.0010178031281806547,0.00011683014810248693
708.9616444300478,680.4346724546813,710.9276576381834,696.4156119834015,0.08129530787774358,-0.017349683645722536,0.07513549853816198,0.06587579717926761
712.0575845302258,681.9853511793838,713.8799120659078,700.5052489631985,0.002426015407914376,0.014592513144570773,0.003005307315905391,0.003837446193664995
711.7428237597551,684.8287240745797,713.5819082393432,700.3935593473209,-0.14069762722909934,-0.15360110171579677,-0.14137465833948126,-0.14237590955857637
712.3889339774585,683.3207148497708,714.4158799552451,699.9278452338873,0.13062107220142039,0.15695092550824974,0.1324749356573278,0.1352865424150238
713.9307638903134,682.4118024510065,716.0050462963886,701.8300964482708,-0.04430491967486194,0.30578509751064686,-0.012733318937641513,0.03266639971222762
713.9729907517278,683.4642735212694,716.1018551081639,702.0161729397116,0.1072396634999027,0.10708939315130728,0.10722778868928438,0.10717606961987336
713.2007950110249,683.6348273261002,715.384145576114,700.2104723389388,0.2855765529389198,0.25878632720442063,0.28383472565566886,0.28082498250585974
712.7366625183356,682.7429154930267,714.942093583889,704.7308943485239,0.31322996274647186,0.1036440165788477,0.3108013454523701,0.30450801059593946
712.7859560324976,685.0591151622044,715.044045927377,703.59014342158,-0.053004315037772184,-0.06166596945595337,-0.05243701546940333,-0.05180839980271479
714.89116628332,684.2477392426381,717.1206517354685,703.1862867195068,-0.2983653390527954,-0.3203518642450156,-0.2971283067426191,-0.29572239673025447
717.0852111430721,687.2899040700098,719.3757265230797,705.2838230476715,0.08171348528873702,0.06912628387681075,0.08147255690538713,0.0808843519630642
716.8866264985913,685.479518457327,719.2076110798841,706.0518756334292,-0.10867416248013462,0.16245279509965727,-0.10818575090498783,-0.10302098984343111
716.6777146300332,686.1363918867569,719.0261829536284,704.924993879535,-0.13574466954035047,-0.14218375521213744,-0.13562904097235393,-0.13552297989532835
713.409175609099,684.8188561301768,715.8008089726145,710.8486868310807,0.47246644205704863,0.27145284213774445,0.4711145005457335,0.46621225047932935
713.3590840159411,676.5337092928321,715.7750296073264,703.2539415751542,0.05394876400974208,-0.024723366448345274,0.06156619678830741,0.07287248614192254
720.9862088733635,699.4125649823684,723.527140881692,715.950183824409,-0.03911345892769247,-0.027805477168836745,-0.040805161510832653,-0.042804653389017844
720.0665982067846,689.6919494742101,722.6237534509155,712.4568652273911,-0.23831010265416974,-0.21756594108464533,-0.2411181641220307,-0.24440193186674097
